8,Kecamatan Padang Barat,0106000000010000000103000000010000009A0000005CE674594C1759401079CBD58FCDEEBF4487C09140175940122F4FE78AD2EEBF9ECF807A33175940B29E5A7D75D5EEBF904B1C7920175940A0C03BF9F4D8EEBF8E8F16670C1759401CEE23B726DDEEBF27BD6F7CED16594095BBCFF1D1E2EEBFE292E34EE9165940BF2B82FFADE4EEBF656EBE11DD16594010E9B7AF03E7EEBFFD84B35BCB165940B07092E68FE9EEBFBE2EC37FBA16594014E7A8A3E3EAEEBF632AFD84B31659402BC3B81B44EBEEBF10B056ED9A16594040DCD5ABC8E8EEBFA070766B991659407CED992501EAEEBFDE3EABCC9416594056B8E52329E9EEBFA2EF6E6589165940573D601E32E5EEBF67D7BD1589165940CC61F71DC3E3EEBFFC54151A881659407EC7F0D8CFE2EEBF5DE2C80391165940CCB6D3D688E0EEBF9F2287889B165940DE57E542E5DFEEBFCEA96400A81659402AAA7EA5F3E1EEBFF452B131AF16594050C763062AE3EEBFF5F1D077B7165940139ED0EB4FE2EEBFCF488446B01659402992AF0452E2EEBF757808E3A7165940B4AA251DE5E0EEBF5CCB64389E16594079B130444EDFEEBF6B7D91D09616594041F33977BBDEEEBFC9CC052E8F1659408FA50F5D50DFEEBF39EFFFE384165940B9FDF2C98AE1EEBF234910AE8016594057CF49EF1BDFEEBF9772BED87B1659407F8978EBFCDBEEBF01A777F17E16594008C72C7B12D8EEBF5265187783165940F302ECA353D7EEBFAE9D2809891659407D586FD40AD3EEBF346953758F1659407BF7C77BD5CAEEBFD9B5BDDD92165940DBDC989EB0C4EEBF8ACA8635951659405018946934B9EEBF012F336C94165940C746205ED7AFEEBF02637D03931659402D978DCEF9A9EEBF0C7558E196165940064A0A2C80A9EEBFCCED5EEE93165940CAA48636009BEEBF38D89B1892165940B665C0594A96EEBF88F71C588E1659407D772B4B7496EEBF64213A048E1659405307793D9894EEBF80B8AB5791165940043DD4B66194EEBFE0DA89929016594010B056ED9A90EEBF1D75745C8D16594071033E3F8C90EEBFC443183F8D16594085ECBC8DCD8EEEBF742497FF901659405E9F39EB538EEEBF04E5B67D8F1659400F4240BE848AEEBFE9818FC18A16594086713788D68AEEBFFB0626378A165940D3307C444C89EEBFE00ED4298F16594035B401D88088EEBF4031B2648E1659402368CC24EA85EEBF9C18929389165940AB2006BAF685EEBF1F115322891659407157AF22A383EEBFBE6C3B6D8D1659407157AF22A383EEBF950D6B2A8B165940494739984D80EEBF3E92921E8616594071AC8BDB6880EEBF1BBCAFCA85165940FCC401F4FB7EEEBF18062CB98A165940ADFA5C6DC57EEEBF07B5DFDA89165940703E75AC527AEEBF7ADE8D0585165940E8853B17467AEEBF096B63EC84165940D3D9C9E02879EEBF84F068E3881659400CC85EEFFE78EEBF739F1C05881659405D177E703E75EEBFCFBA46CB81165940D55E44DB3175EEBF7689EAAD81165940211E8997A773EEBF2CF3565D87165940FAD005F52D73EEBFE54691B586165940D3C08F6AD86FEEBF58703FE081165940AB5B3D27BD6FEEBF6AF5D555811659404815C5ABAC6DEEBF0951BEA085165940C05C8B16A06DEEBFAA622AFD84165940984C158C4A6AEEBF9488F02F82165940211D1EC2F869EEBF05FC1A49821659400EA14ACD1E68EEBF5131CEDF841659400EA14ACD1E68EEBF4014CC9882165940A9BC1DE1B460EEBFA5F3E159821659400C3F389F3A56EEBF0BD3F71A82165940F984ECBC8D4DEEBF8F334DD87E165940E2E47E87A240EEBF4AEF1B5F7B165940936E4BE48233EEBFAFCE31207B16594092921E865627EEBF035DFB027A165940581D39D21918EEBFF3734353761659407FA65EB7080CEEBF3128D36872165940423EE8D9ACFAEDBF032670EB6E165940B648DA8D3EE6EDBFD350A390641659402D095053CBD6EDBF8BA4DDE86316594068E90AB611CFEDBFE353008C67165940DD25715644CDEDBFD540F3397716594065C6DB4AAFCDEDBFD540F33977165940A2EF6E6589CEEDBF36E50AEF72165940CA54C1A8A4CEEDBFB3EC4960731659403E247CEF6FD0EDBFF3599E0777165940B55373B9C1D0EDBF28B517D176165940A182C30B22D2EDBFD7F6764B72165940F04C689258D2EDBF54FEB5BC721659403FAA61BF27D6EDBF5396218E75165940B5FF01D6AADDEDBF1CD31396781659401AA721AAF0E7EDBF444C89247A165940F180B22957F8EDBF3D0D18247D165940F180B22957F8EDBF67BAD7497D165940172EABB019E0EDBF2B8881AE7D165940035B25581CCEEDBF7FBE2D58AA1659401079CBD58FCDEDBFCB4DD4D2DC16594090662C9ACECEEDBFCA8AE1EA00175940A1D79FC4E7CEEDBF3868AF3E1E175940A88AA9F413CEEDBF1A4F04711E17594064EB19C231CBEDBFC6353E93FD165940696E85B01ACBEDBF656EBE11DD165940B3B5BE4868CBEDBF847EA65EB7165940F33E8EE6C8CAEDBF5E4D9EB29A165940D15CA79196CAEDBFFD6B79E57A165940CC09DAE4F0C9EDBF4AECDADE6E1659407C2766BD18CAEDBF2159C0046E16594090BB085394CBEDBFDF18028063165940804A95287BCBEDBF6902452C62165940452BF702B3C2EDBF384A5E9D63165940882AFC19DEACEDBFE04C4C1762165940850662D9CCA1EDBFB24AE9995E165940236937FA988FEDBF6B9E23F25D165940C0779B374E8AEDBF976F7D586F165940E44C13B69F8CEDBF0937195586165940594C6C3EAE8DEDBF69AD68739C165940F38DE89E758DEDBF3C33C170AE165940DFF94509FA8BEDBFC80C54C6BF165940AED689CBF18AEDBF92054CE0D6165940ED478AC8B08AEDBFB680D07AF8165940FDA02E52288BEDBF8335CEA623175940CE70033E3F8CEDBF1E705D31231759400E6ABFB513A5EDBFA04E797423175940BE89213999B8EDBFF38E5374241759403F3BE0BA62C6EDBF1D3C139A2417594087156EF948CAEDBFA034D42824175940BF7E880D16CEEDBF3868AF3E1E175940A88AA9F413CEEDBFA65F22DE3A175940EDD79DEE3C71EEBF1FDB32E02C175940CADDE7F86871EEBFCF4A5AF10D17594035EF38454772EEBFC5387F130A1759404B766C04E275EEBF466117450F1759406BBB09BE697AEEBF113AE8120E1759404F20EC14AB86EEBFE7A6CD380D1759408466D7BD1589EEBF30A182C30B175940747B4963B48EEEBF705CC64D0D175940579753026292EEBF5D8940F50F1759406DE179A9D898EEBF3E22A64412175940F2B4FCC0559EEEBF9FC9FE791A175940EFE714E467A3EEBFD3A57F492A1759406CB3B112F3ACEEBF7EFD101B2C175940F646AD307DAFEEBFBD361B2B31175940650113B875B7EEBF73A087DA36175940664AEB6F09C0EEBF363AE7A7381759407573F1B73DC1EEBFE3E2A8DC441759403A933655F7C8EEBF5CE674594C1759401079CBD58FCDEEBF,brown
9,Kecamatan Padang Utara,010600000001000000010300000001000000D3000000C47762D68B16594036751E15FF77ECBFF6CE68AB921659403882548A1D8DECBFFB3C4679E61659408D0A9C6C0377ECBF056C0723F6165940ACCABE2B827FECBFC4B0C398F41659402DD0EE906280ECBFA8FFACF9F1165940992A1895D489ECBF041BD7BFEB165940DFF94509FA8BECBFDFA5D425E31659406D1D1CEC4D8CECBF6ADD06B5DF165940A0336953758FECBFE7FEEA71DF16594069FCC22B499EECBF05323B8BDE16594053CC41D0D1AAECBFE124CD1FD31659402B508BC1C3B4ECBF145FED28CE165940A2D5C9198ABBECBFF6798CF2CC165940DB31755776C1ECBF55682096CD1659406B60AB048BC3ECBFD6AA5D13D21659404221020EA1CAECBF90BE49D3A01659405401F73C7FDAECBF15191D9084165940BC0853944BE3ECBF514EB4AB90165940CEC29E76F8EBECBF4BB1A371A816594008E3A7716FFEECBF6EF8DD74CB165940F451465C001AEDBF00581D39D21659409F1C05888219EDBF3CDBA337DC1659404359F8FA5A17EDBFDD408177F216594050FC1873D712EDBF056C0723F616594049861C5BCF10EDBFF9A3A833F71659402444F9821612EDBF187959130B175940E204A6D3BA0DEDBF9E44847F11175940DDEF5014E813EDBFACAB02B5181759404B917C259012EDBFC43E0114231759409FAF592E1B1DEDBFEAB303AE2B1759408350DEC7D11CEDBFF8FD9B17271759406F66F4A3E114EDBF629D2ADF3317594086AFAF75A911EDBFBA4C4D823717594096766A2E3718EDBFD6E3BED53A1759400953944BE317EDBFCA1B60E63B1759409CA4F9635A1BEDBF69E21DE0491759408FAB915D6919EDBF983270404B1759405F268A90BA1DEDBF58AEB7CD5417594032569BFF571DEDBFCF2C0950531759408C4B55DAE21AEDBFF5A10BEA5B17594034DB15FA6019EDBFB37E33315D1759409CA4F9635A1BEDBF632B685A6217594070ECD973991AEDBFC520B072681759400531D0B52F20EDBFEC34D2527917594002637D03931BEDBF0C21E7FD7F17594070ECD973991AEDBF5FB2F1608B17594029ED0DBE3019EDBFBD38F1D58E1759402FDD24068115EDBF3201BF4692175940C6FB71FBE513EDBF4E98309A95175940BF9D44847F11EDBFC460FE0A991759404303B16CE610EDBFADBD4F55A1175940D6E6FF55470EEDBF72C284D1AC175940581CCEFC6A0EEDBF1B649291B31759406FBBD05CA711EDBF51BF0B5BB3175940616D8C9DF012EDBF68CD8FBFB417594015C616821C14EDBF3E20D099B4175940F0C16B97361CEDBF8E3F51D9B0175940A98592C9A91DEDBF76E3DD91B1175940FCC8AD49B725EDBF6D7022FAB51759408369183E2226EDBF44C362D4B5175940C423F1F2742EEDBFB7EC10FFB01759403C6BB75D682EEDBFC8EF6DFAB31759404D4A41B79734EDBF7347FFCBB51759400F5F268A903AEDBF7026A60BB1175940166877483140EDBF5ED5592DB0175940C095ECD80844EDBF8E3C1059A41759409BFEEC478A48EDBFF4FE3F4E981759406B9E23F25D4AEDBF13807F4A9517594016FC36C4784DEDBF5E6743FE9917594060B1868BDC53EDBFF01472A59E175940533E0455A357EDBF9413ED2AA4175940EAB298D87C5CEDBFB0AA5E7EA7175940401878EE3D5CEDBF19C5724BAB175940E1B721C66B5EEDBF4679E6E5B01759404E417E36725DEDBFFD304278B417594093C83EC8B260EDBF342BDB87BC1759405264ADA1D45EEDBFE1B6B6F0BC175940ECFB70901065EDBFC5538F34B8175940361E6CB1DB67EDBF6D73637AC2175940048F6FEF1A74EDBFAE484C50C3175940DB4FC6F8307BEDBFDECCE847C317594018CFA0A17F82EDBFFF209221C71759409B728577B988EDBFF8E12021CA175940E141B3EBDE8AEDBF1D5723BBD2175940D89B18929389EDBF707D586FD41759401E6B4606B98BEDBFF37519FED3175940C6504EB4AB90EDBF3BA759A0DD175940AE2D3C2F159BEDBF9947FE60E017594001892650C4A2EDBF59F78F85E8175940B85A272EC7ABEDBF475854C4E917594093196F2BBDB6EDBF5B7C0A80F1175940E3E313B2F3B6EDBF5D4F745DF81759404772F90FE9B7EDBFE1B20A9B0118594092E9D0E979B7EDBFF04DD367071859400DC1711937B5EDBF9B711AA20A185940AC55BB26A4B5EDBF8A20CEC309185940FBCA83F414B9EDBFEE974F560C18594046ED7E15E0BBEDBF9A232BBF0C18594062F71DC363BFEDBF9DF6949C1318594050560C5707C0EDBF5EF415A41918594080B6D5AC33BEEDBF1492CCEA1D1859404208C89750C1EDBF55336B2920185940C158DFC0E4C6EDBF259529E62018594001A5A14621C9EDBFB29FC552241859403E7958A835CDEDBF161747E52618594069ACFD9DEDD1EDBF386BF0BE2A18594060B1868BDCD3EDBF15C95702291859405BB4006DABD9EDBF1631EC3026185940BE688F17D2E1EDBF88D860E124185940D482177D05E9EDBFBDE2A9471A1859403DBA111615F1EDBF82FE428F1818594053AEF02E17F1EDBF7A54FCDF111859406DAD2F12DAF2EDBF16DD7A4D0F185940F69507E929F2EDBF815CE2C8031859401B834E081DF4EDBF65A88AA9F4175940D1E638B709F7EDBFB1A371A8DF17594070CE88D2DEE0EDBFC3BAF1EEC8175940C158DFC0E4C6EDBFAA0D4E44BF175940085740A19EBEEDBFE04BE141B3175940FF05820019BAEDBF82A8FB00A41759408A1EF818ACB8EDBF3656629E9517594071CADC7C23BAEDBF9D6340F67A1759402C2CB81FF0C0EDBF4ED367075C175940D099B4A9BAC7EDBF54A703594F1759405A2DB0C744CAEDBF1D3C139A2417594087156EF948CAEDBFF38E5374241759403F3BE0BA62C6EDBFA04E797423175940BE89213999B8EDBF1E705D31231759400E6ABFB513A5EDBF8335CEA623175940CE70033E3F8CEDBFE55E605628175940C26A2C616D8CEDBF9A94826E2F1759408A9466F3388CEDBFA92F4B3B3517594071ADF6B0178AEDBFC2DCEEE53E175940B58993FB1D8AEDBFE2C803914517594067EF8CB62A89EDBF505260014C17594095D74AE82E89EDBFF9BF232A5417594061545227A089EDBF0DE4D9E55B1759409C8A54185B88EDBF6075E44867175940EEB435221887EDBF39B5334C6D175940FBAD9D280989EDBFEC34D25279175940BC9179E40F86EDBF4B2025766D175940EB54F99E9188EDBFF5BEF1B5671759402D26361FD786EDBF8A05BEA25B175940F7729F1C0588EDBFE754320054175940A0C552245F89EDBFE2C803914517594007B47405DB88EDBFE6CC76853E175940554E7B4ACE89EDBF6269E047351759402766BD18CA89EDBFBE840A0E2F175940404D2D5BEB8BEDBFF7C95180281759401E537765178CEDBFD6A9F23D23175940DBA6785C548BEDBFB87361A41717594031242713B78AEDBFDEAB5626FC165940FA7DFFE6C589EDBF83BEF4F6E7165940D3307C444C89EDBF3317B83CD61659404B901150E188EDBFCE177B2FBE16594017F549EEB089EDBFD4B7CCE9B2165940AA9B8BBFED89EDBF18265305A3165940E129E44A3D8BEDBF249A40118B1659408411FB04508CEDBFEDB60BCD7516594092770E65A88AEDBF959C137B68165940F9653046248AEDBF6A6AD95A5F165940D690B8C7D287EDBF5C1D007157165940FD8689062978EDBF6E5166834C165940933655F7C866EDBFD9D0CDFE40165940E3A9471ADC56EDBF6B2DCC423B165940C8242367614FEDBF3FC7478B3316594038A0A52BD846EDBF5B41D3122B165940CC457C27663DEDBFDEE8633E201659401904560E2D32EDBFBF7E880D16165940842C0B26FE28EDBF54ABAFAE0A1659408AAE0B3F381FEDBF124E0B5EF4155940661536035C10EDBF8DB62A89EC155940E371512D220AEDBF488C9E5BE815594079E57ADB4C05EDBFA8FC6B79E515594039D6C56D3400EDBFD15B3CBCE71559402497FF907EFBECBF0856D5CBEF155940A839799109F8ECBF4F1F813FFC155940BC22F8DF4AF6ECBFF2CF0CE2031659409A40118B18F6ECBF113AE8120E1659400247020D36F5ECBFA72215C6161659407BBE66B96CF4ECBFB58993FB1D16594059C4B0C398F4ECBFD009A1832E1659408BC22E8A1EF8ECBF344DD87E32165940B189CC5CE0F2ECBFEDB776A22416594083F6EAE3A1EFECBF40C1C58A1A165940E8D9ACFA5CEDECBFBC404981051659400D1CD0D215ECECBF6FD74B5304165940EEB1F4A10BEAECBFCD91955F06165940890B40A374E9ECBF5C1E6B460616594015E63DCE34E1ECBF4510E7E104165940B517D1764CDDECBF3A9677D503165940145FED28CED1ECBFCEDF8442041659407C0F971C77CAECBFE030D12005165940BBED42739DC6ECBFEBC4E578051659404C88B9A46ABBECBFAAEFFCA2041659403A3B191C25AFECBFC808A87004165940F88DAF3DB3A4ECBF1CB1169F021659404CFF9254A698ECBF6B9C4D4700165940EE0A7DB08C8DECBFBA8784EFFD15594027A3CA30EE86ECBF3DD4B66114165940AB2006BAF685ECBF0BEBC6BB2316594040F7E5CC7685ECBFD0D2156C23165940E886A6ECF483ECBFEAB303AE2B16594021753BFBCA83ECBFD9CD8C7E341659402CB81FF0C080ECBF810706103E16594076543541D47DECBF016A6AD95A165940F48B12F4177AECBF78EE3D5C721659402827DA554879ECBFC47762D68B16594036751E15FF77ECBFC47762D68B16594036751E15FF77ECBFC47762D68B16594036751E15FF77ECBF,grey
